dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,price,COGS,revenue,cost,profit,profit_margin
2021-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-09,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-01-09,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,casual,8,3.99,1.24,31.92,9.92,22.0,0.6892230576441103
2021-01-09,1,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,casual,13,3.99,1.24,51.870000000000005,16.12,35.75,0.6892230576441102
2021-01-09,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-09,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-09,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-09,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-09,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-10,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-10,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-10,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-10,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-10,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-10,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-10,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-10,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-10,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-10,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-10,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-10,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-10,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-01-10,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-10,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-10,1,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-10,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-10,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-10,1,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-10,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-10,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-10,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-10,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-10,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-11,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-11,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-11,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-11,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-11,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-11,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-11,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-11,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-11,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-11,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-11,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-11,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-01-11,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-11,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-11,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-11,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-01-11,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-11,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-11,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-11,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-11,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-11,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-12,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-12,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-12,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-12,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-12,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-12,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-12,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-12,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-12,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-12,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-12,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-12,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-12,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-12,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-12,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-01-12,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-12,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-12,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-12,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-12,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-12,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-12,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-13,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-13,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-13,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-13,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-13,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-13,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-13,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-13,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-13,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-01-13,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-13,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-13,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-13,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-13,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-13,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-13,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-01-13,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-13,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-13,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-13,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-13,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-13,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-13,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-13,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-14,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-14,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-14,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-14,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-14,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-14,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-14,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-14,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-14,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-14,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-14,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-01-14,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-14,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-14,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-01-14,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,casual,9,3.99,1.24,35.910000000000004,11.16,24.750000000000004,0.6892230576441103
2021-01-14,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-14,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-14,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-01-14,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-14,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-14,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-14,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-14,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-15,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-15,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-15,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-15,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-15,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-15,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-15,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-15,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-15,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-15,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-15,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-15,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,casual,18,3.99,1.24,71.82000000000001,22.32,49.50000000000001,0.6892230576441103
2021-01-15,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,casual,15,3.99,1.24,59.85,18.6,41.25,0.6892230576441103
2021-01-15,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,casual,21,3.99,1.24,83.79,26.04,57.75000000000001,0.6892230576441103
2021-01-15,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,casual,26,3.99,1.24,103.74000000000001,32.24,71.5,0.6892230576441102
2021-01-15,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,casual,21,3.99,1.24,83.79,26.04,57.75000000000001,0.6892230576441103
2021-01-15,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,casual,33,3.99,1.24,131.67000000000002,40.92,90.75000000000001,0.6892230576441103
2021-01-15,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,casual,29,3.99,1.24,115.71000000000001,35.96,79.75,0.6892230576441102
2021-01-15,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,casual,15,3.99,1.24,59.85,18.6,41.25,0.6892230576441103
2021-01-15,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,casual,14,3.99,1.24,55.86,17.36,38.5,0.6892230576441103
2021-01-15,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-01-15,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-01-15,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-15,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-01-16,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-01-16,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-01-16,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-16,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0,casual,9,3.99,1.24,35.910000000000004,11.16,24.750000000000004,0.6892230576441103
2021-01-16,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-16,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-16,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-16,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-16,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-16,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-01-16,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,casual,8,3.99,1.24,31.92,9.92,22.0,0.6892230576441103
2021-01-16,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,casual,23,3.99,1.24,91.77000000000001,28.52,63.250000000000014,0.6892230576441104
2021-01-16,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,casual,29,3.99,1.24,115.71000000000001,35.96,79.75,0.6892230576441102
2021-01-16,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,casual,23,3.99,1.24,91.77000000000001,28.52,63.250000000000014,0.6892230576441104
2021-01-16,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,casual,22,3.99,1.24,87.78,27.28,60.5,0.6892230576441103
2021-01-16,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,casual,35,3.99,1.24,139.65,43.4,96.25,0.6892230576441103
2021-01-16,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,casual,22,3.99,1.24,87.78,27.28,60.5,0.6892230576441103
2021-01-16,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,casual,23,3.99,1.24,91.77000000000001,28.52,63.250000000000014,0.6892230576441104
2021-01-16,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,casual,11,3.99,1.24,43.89,13.64,30.25,0.6892230576441103
2021-01-16,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,casual,14,3.99,1.24,55.86,17.36,38.5,0.6892230576441103
2021-01-16,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,casual,7,3.99,1.24,27.93,8.68,19.25,0.6892230576441103
2021-01-16,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-01-16,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-01-16,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-17,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-17,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-01-17,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-01-17,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,casual,0,3.99,1.24,0.0,0.0,0.0,
